Rating,User,Category,Age,Date,Review,Review_cate
5,hye******,가족여행으로 좋아요,50대,2024.06.21,여유롭고 세심히 챙겨주는 가이드님에 감사 했습니다.,"호텔이 시내에 있어요
일정이 여유로워요
식당이 청결해요
가격이 합리적이에요
가이드가 배려 깊고 세심해요"
5,eli*********,가족여행으로 좋아요,50대,2024.06.21,정현숙 가이드님 2박 3일 동안 감사 드립니다 좀 이른 휴가로 부부둘이서 가볍게 다녀오려고 했는데 생각 이상 으로 알차고 재미있었어요 그리고 가이드님 피곤 하실텐데도 여행일정 끝나고도 어르신들 대욕장 안에서 도 챙겨 주시고 무뚝뚝한 저희 남편도 가이드님 엄청 친절 하시다고 좋아 하네요 너무 멋진 오사카 추억 만들어 주셔서 감사합니다,"객실이 깨끗해요
일정이 알차요
식당이 청결해요
현지 음식이 맛있어요
가이드가 열정적이에요"
3,jkh****,커플여행으로 좋아요,60대,2024.06.15,가이드가 세심하고 전문성이 있으며 편안했어요. 가이드님께 넘 감사드립니다,"호텔이 관광지와 가까워요
호텔이 시내에 있어요
일정이 알차요
식당이 청결해요
가격만큼 가치 있어요"
5,반한별,나홀로 여행으로 좋아요,50대,2024.06.12,저한테 맞는 여행을 발견한 소중한 시간이었어요. 패키지지만 혼자라서 걱정했는데 오히려 혼자여서 정말 좋았어요. 여행을 온전히 즐기면서 안전하니 더할나위없죠. 다음에 또 하나투어와 함께하고 싶어요. 감사합니다~^^,"일정이 알차요
가격만큼 가치 있어요
가이드가 배려 깊고 세심해요
객실이 깨끗해요"
5,ramses50,가족여행으로 좋아요,50대,2024.06.12,좋은 경험이었어요 가족과 함께 즐거운 시간 보내서 좋았고 박혜선가이드 호탕하며 친절하게 잘 안내해 주어서 불편함 없이 잘 즐기다 왔습니다,"객실이 깨끗해요
일정이 여유로워요
현지 음식이 맛있어요
가격만큼 가치 있어요
가이드가 전문적이에요"
5,hiloo79,기타,40대,2024.06.12,우선 저는 호텔에 대욕탕이 있어서 휴식을 취할수있어서 좋았고 많은곳을 둘러볼수있는 여행이되어 좋았다 하지만 시간적여유가 많지는않으므로 다음에 다시 시간을 내어 일본에 재방문해야겠습니다 여러가지면에서 만족스러운 여행이 되었네요,"호텔 부대시설이 좋아요
일정이 알차요
현지 음식이 맛있어요
가격만큼 가치 있어요
가이드가 열정적이에요"
5,pyk****,가족여행으로 좋아요,40대,2024.06.10,"출발전에는 3일 일정이 조금 짧게 느껴졌는데, 다양한 일정이 잘 반영된 투어여서 충분하다고 느껴졌습니다. 오사카와 교토의 다양한 문화와 관광지에 대한 설명, 그리고 세심한 배려를 느낄 수 있게 해준 '김범준'가이드님께 감사드립니다. 항상 웃는 얼굴로 요구사항도 잘 들어주시고, 최대한 많은 부분을 볼 수 있게 해주려고 노력해 주셨습니다. 오사카의 소비알 호텔도 조금 좁다고 느껴질 수 있지만 위치가 좋고, 관리가 잘 되는 곳이었습니다. 일정에 포함된 식당들의 경우 청결상태는 아주 좋았고, 흔히 접할 수 있는 식사가 아닌 현지식이 색다른...","호텔이 시내에 있어요
일정이 알차요
식당이 청결해요
가격이 합리적이에요
가이드가 배려 깊고 세심해요"
5,미드라이프,아동동반 여행으로 좋아요,50대,2024.06.09,편안하고 즐거운 여행,"호텔이 관광지와 가까워요
일정이 여유로워요
현지 음식이 맛있어요
가격이 합리적이에요
가이드가 전문적이에요"
5,cat****,가족여행으로 좋아요,30대,2024.06.08,일본은 처음 가보는 여행이었는데 가이드분께서 정말 재미있게 설명해주시고 해서 다음에 또 가고 싶습니다 유명 관광지는 다 간 듯 일정도 알찼습니다 혼자왔는데도 재미있게 지냈습니다ㅎㅎ,"호텔이 시내에 있어요
일정이 알차요
현지 음식이 맛있어요
가격이 합리적이에요
가이드가 재밌어요"
5,coo*******,가족여행으로 좋아요,40대,2024.06.06,너무 더운날 다녀와서 조금 고생은 하였으나 친절한 가이드님 덕분에 딸아이와 행복한 여행 하였습니다~ 다음 가을쯤 다시한번 다녀오고 싶어요,"객실이 깨끗해요
호텔이 관광지와 가까워요
호텔이 시내에 있어요
호텔에서 쉬기 좋아요
일정이 알차요"
4,zmh****,가족여행으로 좋아요,40대,2024.06.06,알찬 여행 넘좋았어요~~애들이 좀 힘들어하지만~ㅋㅋ넘즐거워하는 모습이 잘 선택한 상품이구나 했어요 가이드님두 넘 열정적으로 많은걸 설명해주고 싶어하는 가이님 넘 감사드려요,"객실이 깨끗해요
일정이 알차요
현지 음식이 맛있어요
가격이 합리적이에요
가이드가 전문적이에요"
5,으애엥ㅇ,친구모임으로 좋아요,20대,2024.06.04,가이드님이 너무 친절하시고 좋았어요! 버스 중간중간 설명해주시는 것도 재미있고 유익했어요ㅋㅋ 둘째날이 자유일정(유니버설)이라서 더 좋았어요! 정말 추천추천 알뜰하고 야무지게 다녀왔네요~,"가격이 합리적이에요
가이드가 배려 깊고 세심해요
일정이 알차요
호텔에서 쉬기 좋아요
현지 음식이 맛있어요"
3,jul******,커플여행으로 좋아요,60대,2024.06.03,"일본여행 3번째이고 코로나 시기가 끝난후 5년만에 가는 해외여행이라 큰기대를 가지고 출발했었다. 오사카 도톤보리 .항구도시고베. 일본역사의 옛수도.교토. 얼마나 설레는 지역인가^^ 물가도 많이올라 만만찮은 경비를 지불했고... 가이드.-전문적이고 일본역사.관광지 정보 모든면에서박식해서 좋았다. 패키지여행 특성상 시간에 쫒겨 여행의 질적관광은 기대하지않았던터라 그런면에선 그러려니했다. 그러나 3박4일내내 방문한 일본신사. 절. 이부분은짚고 넘어갈 필요가 있다고본다. 애초 패키지 일정에 ""환상적인 대나무숲"" 이라던가...","호텔이 관광지와 가까워요
일정이 알차요
현지 음식이 다양해요
가격이 합리적이에요
가이드가 전문적이에요"
4,inl******,아동동반 여행으로 좋아요,40대,2024.06.02,"가격, 여행 코스, 호텔 만족합니다. 가이드가 별로였던점 때문에 별4개. 가이드가 손님에 대한 예의가 부족하고, 버스에서 안내 목소리나 말투가 시끄럽고. 소통이 잘 안됨..","객실이 깨끗해요
호텔이 시내에 있어요
일정이 알차요
가격이 합리적이에요"
5,kyn*****,가족여행으로 좋아요,30대,2024.06.02,오사카 교토 고베 하나투어로 한 패키지 여행!! 2박 3일동안 알차게 보냈습니다. 가격대비 많이 보고 올 수 있어서 너무 좋았어요. 기념품은 재지말고 시고 싶으신거 있음 그 자리에서 사세요. 즐거운 일본 여행이었어요^^,"객실이 깨끗해요
일정이 알차요
현지 음식이 맛있어요
가격이 합리적이에요
가이드가 전문적이에요"
5,joa*******,가족여행으로 좋아요,30대,2024.06.01,"삼남매를 데리고 처음해외여행을 하나투어로 진행하게되엇는데요, 너무나 만족스러운 여행이였어요 꽉찬 일정이엿지만 많이걷는편도 아니였고 음식도 여러가지 제공 되엇으며 숙소도 크고 버스도커서 편하게 여행을 즐기수있어 모든면에서 맘에 들엇어요~ 가이드님의 세심한 부분도 너무 감사햇어요 여기저기 설명도 잘해주시구! 다음여행도 하나투어로~ 잡을생각인데 벌써부터 기대가 되네요^^","객실이 깨끗해요
일정이 알차요
현지 음식이 다양해요
가격이 합리적이에요
가이드가 배려 깊고 세심해요"
5,jsu*****,가족여행으로 좋아요,50대,2024.06.01,김정숙가이드님 덕분에 오사카여행 잘 다녀왔습니다. 호텔도 너무 깨끗하고 조용했습니다.. 다른 여행사에 비해 가격도 싸고 알찬여행이였습니다. 다음에도 또 하나투어로 가고 싶습니다.,"객실이 깨끗해요
일정이 알차요
가격이 합리적이에요
가이드가 전문적이에요
가이드가 배려 깊고 세심해요"
5,rnf***,가족여행으로 좋아요,40대,2024.05.31,부모님과 함께 한 여행인데 너무 좋았습니다. 최난경 가이드님이 친절하고 즐겁게 여행 할수 있도록 잘 도와주시고 여행중 재밌고 이해가 잘 가도록 일본 역사 이야기를 해주셔서 더욱 알찬 여행이 되었습니다.,"호텔이 시내에 있어요
가이드가 전문적이에요
가이드가 배려 깊고 세심해요
일정이 알차요"
5,man***,가족여행으로 좋아요,40대,2024.05.30,가이드님이 재미있으시고 너무 열정적이었어요. 여행 즐거웠습니다.,"일정이 여유로워요
현지 음식이 맛있어요
가이드가 열정적이에요
가격만큼 가치 있어요
호텔에서 쉬기 좋아요"
4,ss0*****,가족여행으로 좋아요,40대,2024.05.29,짧았지만 자유식 일정이 두번 있어서 자유시간으로 쓸수 있어서 정말 다행이었어요 (애들 다이소랑 세리아쇼핑하느라)호텔오사카플라자 앞에 돈키호테가 바로 있어서 따로 시내나가지않고도 밤마다 걸어가서 쇼핑했구요 숙소앞에 오꼬노모야끼도 맛있었어요 자유일정이 더 많았으면 좋았겠지만 워낙 짧게 갔으니 감안해야겠죠 감사합니다 숙소뷰사진올립니다,"호텔에서 쉬기 좋아요
일정이 여유로워요
현지 음식이 맛있어요
가격이 합리적이에요
가이드가 배려 깊고 세심해요"
5,hap******,가족여행으로 좋아요,50대,2024.05.28,홍승준가이드님의 전문적이고 섬세함에 감사드립니다. 일단 제일 중요한 호텔이 깨끗하고 조식도 맛있었어요. 온천도 할수있어 너무 좋았어요. 음식도 다 새롭고 맛있게 먹었어요. 아쉬운건 돈키호테 쇼핑 소개해주고 쇼핑시간 주면 좋았겠다 싶네요. 그래도 마지막날 필요한 쇼핑 다했어요^^ 만족하고 강추합니다😄😄,"객실이 깨끗해요
일정이 알차요
현지 음식이 다양해요
가격이 합리적이에요
가이드가 전문적이에요"
5,ash****,가족여행으로 좋아요,40대,2024.05.28,"갑작스럽게 여행을 결정한 후, 예전의 기억이 좋아서 하나투어를 선택했습니다. 알찬 일정에 딱히 신경쓸 것도 없고, 정해진 식사도 자유식도 모두다 만족이었습니다. 가이드님이 어찌나 설명을 잘해 주시는지, 그냥 대강 보고 지나쳤을 부분도 잘 짚어주셔서 매우 인상깊었습니다.","일정이 알차요
즐길 거리가 다양해요
현지 음식이 맛있어요
가격만큼 가치 있어요
가이드가 전문적이에요"
5,kgr***,아동동반 여행으로 좋아요,50대,2024.05.28,남편이랑 손주 손녀랑 같이 여행 이었는데 시내 투어다 보니 아이들이 힘들어하긴 했는데 줄겁게 여행 했네요 가이드님도 열심히 사진도 찍어주시고 설명도 잘해주셔서 손녀가 일본말을 몇게 기억하게 되었네요 감사해요,"객실이 깨끗해요
일정이 알차요
현지 음식이 맛있어요
가격이 합리적이에요
가이드가 배려 깊고 세심해요"
4,jin******,아동동반 여행으로 좋아요,40대,2024.05.27,5월 24일~ 5월 26일 오사카여행~~ 박미자 가이드님 덕분에 즐겁고 알찬 여행이었습니다.,"객실이 깨끗해요
가이드가 전문적이에요
가이드가 열정적이에요
가이드가 배려 깊고 세심해요"
5,egg********,아동동반 여행으로 좋아요,40대,2024.05.26,"패키지 투어에 참여한 그릅이, 친구여행, 부부여행, 아이 동반 가족여행 등 다양했는데, 그 다양한 사람들이 모두 만족하고 행복해 한 여행이었다고 생각합니다. 기요미즈테라와 사슴공원에 얽힌 옛 이야기들, 오사카성을 중심으로 펼쳐졌던 일본 전국시대 역사, 오사카 시와 연결된 재일동포들의 피, 땀, 눈물 젖은 성공 신화, 근대 개화기 격변의 시대를 겪어낸 항구도시 고베의 발전상, 화려한 밤과 미식, 쇼핑천국이었던 도톤보리 등… 스타가이드의 전문적인 설명과 세심한 배려가 돋보이는 3박4일간의 흥미진진한 여행이었습니다. 또 가고 싶을 만큼,...","호텔이 시내에 있어요
즐길 거리가 다양해요
현지 음식이 다양해요
가격만큼 가치 있어요
가이드가 배려 깊고 세심해요"
5,ktw******,가족여행으로 좋아요,40대,2024.05.25,"조카와 함께한 오사카 여행. 이제인 가이드님 덕분에 무척 알차고 즐거운 여행이였어요~ 패기지 특성상 자유시간이 빠듯해서 아쉬웠지만. . 정신없이 사진찍고 바쁘게 돌아다니면서도 웃음이 났어요~ 날씨도 좋았고, 호텔도 깨끗.조식은 넘 맛있었고~ 제공되는 식사도 일본식을 대표할만한 음식들로 만족스러웠어요~ 패키지는 하나투어만 여러번 이용해봤는데. . 전 이번이 최고! 이제인 가이드님의 관광지 설명과 일본유학 시절 얘기에서도 일본을 조금 더 느낄수 있어서 좋았어요~ 다음에도 가성비 좋은 여행으로 또 함께 하고 싶어요~","객실이 깨끗해요
호텔에서 쉬기 좋아요
일정이 알차요
가격이 합리적이에요
가이드가 배려 깊고 세심해요"
5,ygj**,가족여행으로 좋아요,50대,2024.05.22,어머님 연세가 좀 있으셔서 여행을 잘 하실수 있을지 걱정 많았는데 이주경 가이드님 덕분에 즐거운 가족여행 했습니다. 감사합니다.,"가이드가 전문적이에요
가이드가 열정적이에요
가이드가 배려 깊고 세심해요
가이드가 재밌어요"
2,ste*********,가족여행으로 좋아요,40대,2024.05.22,"3박4일 일정이 흔하지 않아서 찾다가 하게 되었는데, 자유일정이 있다는 메리트 말고는 가성비도 그렇고 여행사 일정은 그다지 추천하고 싶지 않습니다. 식사에 대해 한마디 하자면 마지막 석식이였던 초밥은 너무 별로 였어요. 그 보다 맛있는 스시집이 얼마든지 있었을텐데 말입니다. 이동에 대한 부분만 어느 정도 감수하신다면 일본여행은 자유일정이 훨씬 나은거 같습니다. 여행사 픽 음식점도 그닥이고 저희 자유 일정 하루가 나머지 2일 여행사 일정보다 훨씬 알차고 재밌었습니다. 패키지를 추천하고 싶지 않습니다.","호텔이 관광지와 가까워요
호텔이 시내에 있어요
가격이 합리적이에요"
4,라라,가족여행으로 좋아요,40대,2024.05.21,일정은 알찼습니다.활기차고 적극적인 가이드분이 아니어서 아쉬웠습니다,"호텔이 관광지와 가까워요
일정이 알차요
현지 음식이 맛있어요
가격이 합리적이에요"
5,s40******,아동동반 여행으로 좋아요,40대,2024.05.21,여행내용이 알차고 가이드님께서 넘 좋으셨네요. 여행지에 대햐. 여러 지식도 풍부하시고 여행자에 대한배려도 넘치셨어요.여행냉내 즐거 웠습니다.,"객실이 깨끗해요
호텔이 관광지와 가까워요
일정이 알차요
가이드가 전문적이에요
가이드가 배려 깊고 세심해요"
1,ymr******,기타,50대,2024.05.20,부모님을 모시고 진짜 꽤 많은 패키지 여행을 다녀왔지만 패키지여행은 어떤가이드를 만나는지에 따라 여행전반적인 분위기가 결정되는건데 그런점으로는 최악의 패키지여행이였다고 모든가족이 한목소리로 말했다 책임감도 별로 없고 감정도 못감추어 불편하게하고 오히려 손님들을 돌려까며 말하는등 진짜 연세 많은 부모님때문에 겨우겨우 얼굴붉히지않고 여행을 마치긴했지만 하나투어는 직원및 가이드 서비스교육이 참 내가 겪은 여행사중에 바닥인거같다 후회와 반성을 많이한 여행이였다,"객실이 깨끗해요
일정이 여유로워요"
5,강can,가족여행으로 좋아요,50대,2024.05.18,"다시 가고픈 장소, 다시 뵙고 싶은 가이드 분입니다","호텔이 시내에 있어요
일정이 알차요
현지 음식이 맛있어요
가격만큼 가치 있어요
가이드가 배려 깊고 세심해요"
5,pvt**,가족여행으로 좋아요,40대,2024.05.18,일정이 알차고 주요 여행지를 편리한 교통편으로 여유롭게 다닐 수 있어서 좋았습니다. 가이드분도 설명 잘 해주시고 편하게 여행할 수 있도록 사소한 부분까지 신경써주셔서 좋았습니다. 다음에 또 가고 싶네요~,"호텔이 시내에 있어요
일정이 알차요
현지 음식이 다양해요
가격만큼 가치 있어요
가이드가 전문적이에요"
5,kim*****,가족여행으로 좋아요,40대,2024.05.18,"첫 일본여행이었습니다. 전문성과 세심함, 열정을 가지신 송영옥가이드님을 만나 가족모두 즐거운 여행이었습니다. 여행자들을 배려해주고 여행자가 우선인 여행이었습니다.","객실이 깨끗해요
일정이 알차요
현지 음식이 맛있어요
가격이 합리적이에요
가이드가 열정적이에요"
5,cjf***,가족여행으로 좋아요,40대,2024.05.18,이근호 가이드님 덕분에 일본문화를 더깊게배우고 아이들에게도 지루할틈없이 알차고 좋은여행이였어요~^^ 바뿌게 다니다보니 개인시간이 부족하긴했지만 자유여행으로 갔다면 놓쳤을부분까지 충분히즐긴것같아요~ 첫여행은 패키지추천임다,"호텔이 관광지와 가까워요
호텔이 시내에 있어요
가격이 합리적이에요
호텔에서 쉬기 좋아요"
5,hys****,친구모임으로 좋아요,50대,2024.05.17,처음 시작부터 넘 좋았구요. 친절한 김화영 가이드님을 만나 여행 마무리까지 아주 좋았습니다. 다음 여행때도 하나투어를 생각하게 되었습니다.,"객실이 깨끗해요
일정이 여유로워요
현지 음식이 맛있어요
가격만큼 가치 있어요
가이드가 전문적이에요"
5,sis****,가족여행으로 좋아요,40대,2024.05.16,엄마랑 다녀왔어요~^^ 날씨도 너무 좋았고 여행하기 좋은 날들이였어요 특히 김주옥가이드님 덕분에 매끄럽고 즐거운 여행이되었어요 여행하는 3일동안 여러가지 돌발상황들이 생겼는데 김주옥가이드님의 적절한 대처로 지체없이 여행이 진행되었어요 감사드립니다^^ 다음에도 하나투어 통해서 여행하고 싶네요~^^,"객실이 깨끗해요
일정이 알차요
식당이 청결해요
가격이 합리적이에요
가이드가 열정적이에요"
4,pri*****,가족여행으로 좋아요,40대,2024.05.15,가족단위 여행으로 좋은 것 같아요 일정이 많아 어르신들 모시기에는 다소 무리가 있고 아침에 짐싸고 이동 하는 시간이 좀 촉박 그외에는 대체로 만족한 여행,"객실이 깨끗해요
일정이 알차요
현지 음식이 다양해요
가격이 합리적이에요
가이드가 전문적이에요"
5,dsb*******,나홀로 여행으로 좋아요,30대,2024.05.12,혼자여행하기 편할만큼 안전한고 편한여행이였어요 여성가이드님이라 설명도 잘해주시고 재미있는 여행이었어요 조금아쉬웠다면 식사가 좀더 맛있었음 좋겠다는 아쉬움이 스테이크고기식사는 맛있었습니다 조용하고 편한여행이었습니다 감사해요^^가이드님 말을 많이하는 직업이라 그런지 목소리가 안좋으신데 관리잘하셔서 건강하셨으면 좋겠습니다 ㅎㅎ감사합니다,"호텔이 시내에 있어요
즐길 거리가 다양해요
현지 음식이 맛있어요
가이드가 재밌어요"
5,링스,친구모임으로 좋아요,60대,2024.05.12,"무엇보다 가격이 너무 좋았고, 가격대비 구성이 너무 알차고, 호텔 서비스가 지금까지 묵었던 최고급호텔 보다도 오너의 섬김 마음이 너무 감동적입니다. 투어는 역시 하나투어이며, 27년 경력의 베테랑 가으드분도 너무 좋았습니다.","객실이 깨끗해요
호텔에서 쉬기 좋아요
일정이 알차요
가격이 합리적이에요
가이드가 전문적이에요"
5,jws*****,가족여행으로 좋아요,40대,2024.05.10,"처음가는 가족들과의 여행이었어요 구경거리도 마음에 들었고,일정도 괜찮아서 많이 힘들지 않았어요~~","일정이 알차요
현지 음식이 맛있어요
가격이 합리적이에요
가이드가 배려 깊고 세심해요
호텔이 시내에 있어요"
5,bea******,가족여행으로 좋아요,40대,2024.05.10,김미경 가이드님으로 인하여 정말 즐거운 오사카 여행이였습니다. 중간중간 우리팀이 힘들게한 것도 있었는데 잘 대체해주시고 짜증내지 않고 대응해 주셨습니다. 역사에 대한 지식도 박식하시고요.. 공부도하고 맛도있고 볼 거리도 있는 여행 이였습니다.. 김미경 가이드님 항상 홧이팅 입니다.. 감사했습니다,"호텔이 관광지와 가까워요
일정이 알차요
현지 음식이 맛있어요
가이드가 전문적이에요
가이드가 열정적이에요"
4,par*******,커플여행으로 좋아요,50대,2024.05.09,처음가보는 오사카여행2박3일은 짧은시간이었어요북적이는 오사카 시내는번쩍이는 불빛과 수도없는 먹거리들이 즐비해 즐거운시간 이었어요다음날 교토여행은 조용한 오하라 산책이 정말 좋았는데시간을 조금만 더줬음 좋겠다는 생각이 들었고 청수사에서의시간도 한시간만 더 있었으면 니넨자카 거리도 좀 느긋이 걸어볼수 있었을텐데 하는 아쉬운 생각이 많이들었어요 김해경가이드님의 세심함 으로 불편함없이 여행할수있었고 같이 다녔던28명의 시간지킴과 아무 불상사없이 여행을 마칠수있어서 감사했습니다,"호텔이 관광지와 가까워요
일정이 알차요
식당 뷰가 좋아요
가격만큼 가치 있어요
가이드가 전문적이에요"
4,sel***,가족여행으로 좋아요,40대,2024.05.09,출국시 제주항공이 지연하는 바람에 일정이 좀 촉박했어요. 그리고 현지에 도착해서 만난 일행분들과 가이드님을 좋은분들 만났어요..즐거운 투어였어요. 다만 첫날에 비행연착으로 이렇때는 코스를 줄였으면 좋겠어요..약간의 아쉼기는 했어도 좋았어요,"객실이 깨끗해요
현지 음식이 맛있어요
가격이 합리적이에요
가이드가 전문적이에요
가이드가 배려 깊고 세심해요"
5,197*******,가족여행으로 좋아요,40대,2024.05.09,인생에 추억을 남길 만한 여행이었던 것 같습니다. 강은영 인솔자 님 감사합니다.,"가격만큼 가치 있어요
가이드가 열정적이에요"
5,p_s*,아동동반 여행으로 좋아요,30대,2024.05.07,코로나때문에 아이 첫 해외여행을 미루다가 이번에서야 가게됬어요 2박3일이라 짧지않을까 걱정했는데 일정이 꽉 차있고 핵심여행지도 많이다녀서 재밌고 알찼어요 가이드분께서 역사관련 전문적인 설명도 많이해주시고 하루일정 마치고 호텔도착해서 개인시간때 친절하시게 시내관광 나갈수있도록 시내나가는 길도 직접 안내해서 인솔해주셨어요 아이도 너무 즐거워하고 저희도 너무재밌었습니다 홍승준가이드님 덕분에 보람찬 여행했어요 감사합니다 항상 건강하세요,"호텔이 시내에 있어요
일정이 알차요
즐길 거리가 다양해요
가이드가 전문적이에요
가격이 합리적이에요"
5,jtj*******,친구모임으로 좋아요,50대,2024.05.07,김경란 가이드님과 두근두근 일본여행 일정을 안전하고 알차게 관광했음. 직접체험을 통해서 일본 음식과 정서 절약과 합리적인 생활방식이 많이 와닿았음. 현지음식이 간장.된장으로 만든것들이어서 대체적으로 짠맛이어서 아쉬웠음.나라.교토.고베.오사카관광 알차게 잘함. 김경란가이드님께서. 한명한명 꼼꼼히 세심하게 응대하고 관광내내 에너지 풀 장착 짱! 관광으로 지치고 피로했지만 가이드님의 에너지로 피로함을 이기게하는 원동력이되었음.,"객실이 깨끗해요
일정이 알차요
가이드가 전문적이에요"
4,you********,아동동반 여행으로 좋아요,50대,2024.05.03,아들과 단둘이 첫 여행. 유니버셜스튜디오재팬 아이가 너무 좋아해서 좋은 추억 만들고 왔습니다.,"객실이 깨끗해요
호텔에서 쉬기 좋아요
즐길 거리가 다양해요
식당이 청결해요
가격이 합리적이에요"
5,수연짱,가족여행으로 좋아요,40대,2024.05.03,부모님들과 이모분들이 다녀오셨는데 너무너무 가이드님이 좋았다고 여러번 말씀하시네요~ 일정도 너무 알차고 좋았다고 합니다. ^^ 고진희가이드님~~ 최고최고!!,"일정이 알차요
현지 음식이 맛있어요
객실이 깨끗해요
가격만큼 가치 있어요
가이드가 배려 깊고 세심해요"
5,hyj****,커플여행으로 좋아요,20대,2024.05.02,친절하시고 유쾌하신 고유현 가이드님 덕분에 즐거운 여행이 됐던 것 같습니다♡ 일정이 조금 빡빡하긴 했지만 그 덕분에 일본에 대해서 많이 알게 된 것 같아요 음식들도 다 맛있었고 호텔도 깔끔하고 좋았어요 좋은 추억 만들어주셔서 감사합니다!! ♡,"객실이 깨끗해요
호텔이 시내에 있어요
일정이 알차요
가이드가 재밌어요
가이드가 배려 깊고 세심해요"
5,하나투어 회원,가족여행으로 좋아요,60대,2024.04.29,짧은 일정이었지만 알차고 좋은 경험을 하게 해주신 임윤희 가이드님의 열정적인 리드에 다시한번 감사드립니다 ^^,"호텔이 시내에 있어요
일정이 알차요
가이드가 열정적이에요
가이드가 전문적이에요
가이드가 배려 깊고 세심해요"
5,gnt*****,가족여행으로 좋아요,20대,2024.04.28,윤정희 가이드님 덕분에 즐거운 여행 되었습니다! 하나하나 친절히 설명해 주시고 성격이 좋으셔서 다른분들도 다 재밌어 하시는거 같았어요 다음에 또 일본 놀러가고 싶네용,"호텔 부대시설이 좋아요
일정이 알차요
식당이 청결해요
가격이 합리적이에요
가이드가 전문적이에요"
5,whi*********,가족여행으로 좋아요,20대,2024.04.27,윤정희 가이드님과 함께한 3일 덕분에 즐거운 가족 여행이었습니다.,"호텔에서 쉬기 좋아요
일정이 알차요
현지 음식이 다양해요
가격이 합리적이에요
가이드가 열정적이에요"
5,jeo*******,가족여행으로 좋아요,60대,2024.04.26,대가족 여행~ 패캐지로 떠난여행^^ 출발과여 행 내내 모은 힘들어도 알찬 여행으로 행복했어요 식사도좋았고 장성란 가이드님의 열정적이며 배려와 전문적이면서도 지루하지 않도록 다양한 비유로설명해주시니 피곤하지 않았어요 사고없이는 모두 안전한 여행 또한 즐거웠어요 함께간 여행자분들도 서로 알지는 못하지만 늘 불편함없어서 좋았어요 다시 가고싶다 우리 대가족 모두 말하네요^^,"일정이 알차요
가격이 합리적이에요
가이드가 열정적이에요
가이드가 배려 깊고 세심해요
가이드가 전문적이에요"
5,diddid22,가족여행으로 좋아요,40대,2024.04.24,아주 꽉 찬 2박3일 일정이었습니다. 좋으신 일행분들과 여행내내 일본 문화와 역사를 잘 설명해주시고 세심하게 신경써주신 윤성혁 가이드님 덕분에 즐거운 여행 할 수 있었습니다.,"호텔 부대시설이 좋아요
일정이 알차요
가격이 합리적이에요
가이드가 열정적이에요
가이드가 배려 깊고 세심해요"
4,yea********,아동동반 여행으로 좋아요,50대,2024.04.22,소중한 추억을 선사해준 하나투어 감사합니다,"호텔이 시내에 있어요
일정이 알차요
현지 음식이 맛있어요
현지 음식이 다양해요
가격이 합리적이에요"
4,hks******,친구모임으로 좋아요,50대,2024.04.22,따스한 봄날에 다녀온 일본여행^^ 출국 공항에서 부터 입국 공항까지 세심하고 친절한 가이드님(황짱) 덕분에 더 유익한 일정 이었어요 음식은 정갈했고 숙소는 청결했어요 일정이 여유로워서 편하게 다녀왔어요,"일정이 여유로워요
식당이 청결해요
가격만큼 가치 있어요
가이드가 배려 깊고 세심해요
가이드가 전문적이에요"
3,yeo***,커플여행으로 좋아요,60대,2024.04.22,"현지 도착후 관광지로 이동하여 관광을 할때 시간이 다소 짧은것이 아쉬웠는데, 그곳 사정을 고려하여 시간을 탄력적으로 조정했으면 어떨까 생각합니다. 식사는 일본 현지식이라 좋은 경험을 했으나, 현지식이 너무 일률적이고 단편적인 것이 좀 아쉬웠습니다. 가이드는 현지 가이드가 좀 더 낫지 않았나 생각됩니다. 그 이유는 현지에 거주하고 있기 때문에 그 곳 사정을 잘 알고 있으므로 보다 더 알차고 세세하게 관광할 수 있지 않나 생각됩니다","객실이 깨끗해요
호텔이 시내에 있어요
호텔에서 쉬기 좋아요
식당이 청결해요
가격이 합리적이에요"
5,naj******,친구모임으로 좋아요,60대,2024.04.21,"짧은 시간에 생각보다 괜찮은 여행이라고 기억될거예요 게다가 호텔 조식이 매우 만족스럽고 현지식사도 좋은 선택이었어요 간 곳에서 적당히 자유롭게 체험하는 것도,과하지 않은 가이드의설명과 편안함을 느끼게되는 배려가 돋보입니다","객실이 깨끗해요
일정이 알차요
현지 음식이 맛있어요
식당이 청결해요
가격이 합리적이에요"
4,yng***,가족여행으로 좋아요,50대,2024.04.19,두번째 가는 오사카여행인데 전에갔던 일정과 거의 겹치지 않았지만 그닥 볼거리가 있진않았습니다. 다행히 가이드님이 지식이 많아서 즐거웠습니다,"현지 음식이 맛있어요
가이드가 전문적이에요
가이드가 열정적이에요
가이드가 배려 깊고 세심해요
가이드가 재밌어요"
4,hee****,가족여행으로 좋아요,50대,2024.04.19,여행 스케줄이 알차게 되어있어 감사해요! 가이드분께서도 역사적 배경등 설명해주시니 관광하는 시간이 즐거웠습니다~^^,"호텔이 시내에 있어요
일정이 알차요
현지 음식이 맛있어요
가격이 합리적이에요
가이드가 배려 깊고 세심해요"
